year,month,day_endofweek,countyfips,initclaims_count_regular,initclaims_rate_regular
2020,5,16,29009,87,0.558
2020,5,16,29011,28,0.538
2020,5,16,29013,28,0.354
2020,5,16,29015,87,1.21
2020,5,16,29017,37,0.675
2020,5,16,29019,703,0.715
2020,5,16,29021,247,0.553
2020,5,16,29023,135,0.751
2020,5,16,29025,19,0.435
2020,5,16,29027,114,0.533
2020,5,16,29029,102,0.541
2020,5,16,29031,290,0.71
2020,5,16,29033,19,0.395
2020,5,16,29035,10,0.393
2020,5,16,29037,272,0.495
2020,5,16,29039,33,0.573
2020,5,16,29041,16,0.429
2020,5,16,29043,239,0.531
2020,5,16,29045,7,0.218
2020,5,16,29047,969,0.709
2020,5,16,29049,51,0.475
2020,5,16,29051,245,0.627
2020,5,16,29053,44,0.588
2020,5,16,29055,91,0.829
2020,5,16,29057,15,0.423
2020,5,16,29059,36,0.508
2020,5,16,29061,14,0.341
2020,5,16,29063,16,0.331
2020,5,16,29065,25,0.399
2020,5,16,29067,35,0.685
2020,5,16,29069,97,0.836
2020,5,16,29071,379,0.712
2020,5,16,29073,37,0.479
2020,5,16,29075,9,0.255
2020,5,16,29077,1000,0.66
2020,5,16,29079,22,0.501
2020,5,16,29081,10,0.262
2020,5,16,29083,70,0.72
2020,5,16,29085,15,0.39
2020,5,16,29087,5,0.193
2020,5,16,29089,23,0.47
2020,5,16,29091,159,0.961
2020,5,16,29093,25,0.707
2020,5,16,29095,2817,0.775
2020,5,16,29097,362,0.632
2020,5,16,29099,1008,0.853
2020,5,16,29101,147,0.636
2020,5,16,29103,9,0.508
2020,5,16,29105,157,0.903
2020,5,16,29107,81,0.481
2020,5,16,29109,79,0.438
2020,5,16,29111,21,0.42
2020,5,16,29113,222,0.78
2020,5,16,29115,23,0.449
2020,5,16,29117,29,0.394
2020,5,16,29119,57,0.533
2020,5,16,29121,52,0.69
2020,5,16,29123,41,0.748
2020,5,16,29125,20,0.515
2020,5,16,29127,75,0.515
2020,5,16,29129,5,0.269
2020,5,16,29131,78,0.633
2020,5,16,29133,45,0.777
2020,5,16,29135,33,0.451
2020,5,16,29137,27,0.697
2020,5,16,29139,34,0.593
2020,5,16,29141,55,0.677
2020,5,16,29143,47,0.571
2020,5,16,29145,155,0.566
2020,5,16,29147,35,0.324
2020,5,16,29149,39,0.98
2020,5,16,29151,29,0.408
2020,5,16,29153,21,0.615
2020,5,16,29155,57,0.896
2020,5,16,29157,64,0.636
2020,5,16,29159,234,1.12
2020,5,16,29161,119,0.6
2020,5,16,29163,48,0.641
2020,5,16,29165,330,0.561
2020,5,16,29167,62,0.425
2020,5,16,29169,82,0.558
2020,5,16,29171,6,0.262
2020,5,16,29173,20,0.353
2020,5,16,29175,97,0.934
2020,5,16,29177,69,0.625
2020,5,16,29179,21,0.69
2020,5,16,29181,50,0.992
2020,5,16,29183,1592,0.701
2020,5,16,29185,14,0.373
2020,5,16,29186,45,0.489
2020,5,16,29187,227,0.852
2020,5,16,29189,5475,1.03
2020,5,16,29195,74,0.698
2020,5,16,29197,8,0.411
2020,5,16,29199,8,0.336
2020,5,16,29201,164,0.82
2020,5,16,29203,23,0.713
2020,5,16,29205,15,0.49
2020,5,16,29207,88,0.672
2020,5,16,29209,95,0.685
2020,5,16,29211,14,0.522
2020,5,16,29213,260,0.958
2020,5,16,29215,39,0.433
2020,5,16,29217,53,0.56
2020,5,16,29219,109,0.607
2020,5,16,29221,83,0.81
2020,5,16,29223,33,0.622
2020,5,16,29225,103,0.595
2020,5,16,29227,0,0
2020,5,16,29229,44,0.587
2020,5,16,29510,2172,1.42
2020,5,16,31001,96,0.572
2020,5,16,31003,4,0.112
2020,5,16,31009,0,0
2020,5,16,31011,8,0.27
2020,5,16,31013,24,0.443
2020,5,16,31019,129,0.464
2020,5,16,31021,15,0.431
2020,5,16,31023,13,0.283
2020,5,16,31025,62,0.457
2020,5,16,31027,7,0.155
2020,5,16,31031,5,0.148
2020,5,16,31033,20,0.453
2020,5,16,31035,20,0.606
2020,5,16,31037,25,0.448
2020,5,16,31039,10,0.213
2020,5,16,31041,6,0.0935
2020,5,16,31043,65,0.602
2020,5,16,31045,15,0.301
2020,5,16,31047,64,0.49
2020,5,16,31051,4,0.132
2020,5,16,31053,53,0.272
2020,5,16,31055,1798,0.6
2020,5,16,31059,12,0.38
2020,5,16,31061,6,0.411
2020,5,16,31063,4,0.248
2020,5,16,31065,13,0.503
2020,5,16,31067,42,0.381
2020,5,16,31069,5,0.453
2020,5,16,31077,4,0.327
2020,5,16,31079,284,0.89
2020,5,16,31081,18,0.377
2020,5,16,31085,0,0
2020,5,16,31089,8,0.139
2020,5,16,31091,0,0
2020,5,16,31093,11,0.327
2020,5,16,31095,15,0.362
2020,5,16,31097,5,0.242
2020,5,16,31099,4,0.106
2020,5,16,31101,15,0.327
2020,5,16,31105,8,0.394
2020,5,16,31107,14,0.304
2020,5,16,31109,795,0.449
2020,5,16,31111,54,0.295
2020,5,16,31117,0,0
2020,5,16,31119,73,0.368
2020,5,16,31121,13,0.324
2020,5,16,31123,12,0.46
2020,5,16,31127,9,0.25
2020,5,16,31129,8,0.333
2020,5,16,31131,31,0.368
2020,5,16,31133,4,0.271
2020,5,16,31137,13,0.262
2020,5,16,31139,9,0.22
2020,5,16,31141,80,0.453
2020,5,16,31143,14,0.478
2020,5,16,31145,21,0.359
2020,5,16,31147,17,0.401
2020,5,16,31151,33,0.448
2020,5,16,31153,406,0.42
2020,5,16,31155,53,0.475
2020,5,16,31157,73,0.399
2020,5,16,31159,38,0.425
2020,5,16,31161,0,0
2020,5,16,31163,4,0.237
2020,5,16,31167,6,0.171
2020,5,16,31173,12,0.392
2020,5,16,31177,44,0.39
2020,5,16,31179,12,0.209
2020,5,16,31181,10,0.596
2020,5,16,31183,0,0
2020,5,16,31185,86,1.18
2020,5,16,32001,64,0.579
2020,5,16,32003,16440,1.45
2020,5,16,32005,151,0.651
2020,5,16,32007,172,0.629
2020,5,16,32009,1,0.23
2020,5,16,32011,4,0.365
2020,5,16,32013,30,0.364
2020,5,16,32015,10,0.311
2020,5,16,32017,9,0.426
2020,5,16,32019,190,0.812
2020,5,16,32021,16,0.788
2020,5,16,32023,151,0.873
2020,5,16,32027,3,0.117
2020,5,16,32029,4,0.196
2020,5,16,32031,2522,0.985
2020,5,16,32033,14,0.302
2020,5,16,32510,222,0.845
2020,5,16,36001,2268,1.44
2020,5,16,36003,326,1.68
2020,5,16,36005,21301,3.56
2020,5,16,36007,1517,1.82
2020,5,16,36009,657,1.94
2020,5,16,36011,589,1.64
2020,5,16,36013,1023,1.88
2020,5,16,36015,730,2.08
2020,5,16,36017,321,1.45
2020,5,16,36019,811,2.23
2020,5,16,36021,469,1.5
2020,5,16,36023,382,1.67
2020,5,16,36025,309,1.62
2020,5,16,36027,2448,1.7
2020,5,16,36029,9280,2.1
2020,5,16,36033,367,1.87
2020,5,16,36035,452,2
2020,5,16,36037,480,1.61
2020,5,16,36039,397,1.96
2020,5,16,36043,420,1.5
2020,5,16,36045,670,1.52
2020,5,16,36047,35236,2.94
2020,5,16,36049,212,1.82
2020,5,16,36051,481,1.57
2020,5,16,36053,491,1.5
2020,5,16,36055,7549,2.09
2020,5,16,36057,392,1.76
2020,5,16,36059,13956,1.97
2020,5,16,36061,18091,1.98
2020,5,16,36063,2148,2.17
2020,5,16,36065,1832,1.81
2020,5,16,36067,4295,1.95
2020,5,16,36071,3315,1.79
2020,5,16,36073,298,1.7
2020,5,16,36075,967,1.83
2020,5,16,36077,373,1.33
2020,5,16,36079,918,1.79
2020,5,16,36081,36825,3.23
2020,5,16,36083,1187,1.46
2020,5,16,36085,5418,2.44
2020,5,16,36087,3046,1.96
2020,5,16,36089,548,1.27
2020,5,16,36091,1799,1.51
2020,5,16,36093,1453,1.91
2020,5,16,36095,188,1.28
2020,5,16,36099,206,1.29
2020,5,16,36103,14754,1.9
2020,5,16,36105,740,2.02
2020,5,16,36107,346,1.53
2020,5,16,36109,663,1.34
2020,5,16,36111,1655,1.89
2020,5,16,36113,614,1.96
2020,5,16,36115,431,1.55
2020,5,16,36117,720,1.64
2020,5,16,36119,8407,1.74
2020,5,16,36121,252,1.39
2020,5,16,39001,62,0.579
2020,5,16,39003,394,0.823
2020,5,16,39005,139,0.519
2020,5,16,39007,269,0.605
2020,5,16,39009,129,0.466
2020,5,16,39011,187,0.749
2020,5,16,39013,171,0.567
2020,5,16,39015,137,0.699
2020,5,16,39017,1375,0.705
2020,5,16,39019,169,1.3
2020,5,16,39021,121,0.604
2020,5,16,39023,405,0.64
2020,5,16,39025,646,0.605
2020,5,16,39027,125,0.707
2020,5,16,39029,384,0.81
2020,5,16,39031,205,1.43
2020,5,16,39033,151,0.829
2020,5,16,39035,5277,0.859
2020,5,16,39037,219,0.848
2020,5,16,39039,129,0.713
2020,5,16,39041,539,0.488
2020,5,16,39043,357,0.959
2020,5,16,39045,463,0.593
2020,5,16,39047,87,0.627
2020,5,16,39049,5069,0.727
2020,5,16,39051,168,0.748
2020,5,16,39053,57,0.469
2020,5,16,39055,253,0.513
2020,5,16,39057,505,0.607
2020,5,16,39059,142,0.762
2020,5,16,39061,3049,0.733
2020,5,16,39063,315,0.753
2020,5,16,39065,129,0.934
2020,5,16,39067,51,0.75
2020,5,16,39069,90,0.678
2020,5,16,39071,105,0.616
2020,5,16,39073,86,0.657
2020,5,16,39075,60,0.289
2020,5,16,39077,281,1
2020,5,16,39079,97,0.765
2020,5,16,39081,172,0.62
2020,5,16,39083,122,0.387
2020,5,16,39085,923,0.728
2020,5,16,39087,92,0.387
2020,5,16,39089,560,0.619
2020,5,16,39091,173,0.757
2020,5,16,39093,1368,0.887
2020,5,16,39095,2184,1.04
2020,5,16,39097,98,0.471
2020,5,16,39099,942,0.914
2020,5,16,39101,220,0.773
2020,5,16,39103,625,0.639
2020,5,16,39105,43,0.475
2020,5,16,39107,171,0.731
2020,5,16,39109,490,0.905
2020,5,16,39111,25,0.468
2020,5,16,39113,2328,0.922
2020,5,16,39115,47,0.7
2020,5,16,39117,103,0.613
2020,5,16,39119,240,0.607
2020,5,16,39121,27,0.575
2020,5,16,39123,133,0.632
2020,5,16,39125,66,0.765
2020,5,16,39127,101,0.635
2020,5,16,39129,170,0.642
2020,5,16,39131,69,0.637
2020,5,16,39133,557,0.638
2020,5,16,39135,110,0.52
2020,5,16,39137,147,0.781
2020,5,16,39139,419,0.802
2020,5,16,39141,218,0.617
2020,5,16,39143,242,0.793
2020,5,16,39145,182,0.631
2020,5,16,39147,253,0.926
2020,5,16,39149,229,0.947
2020,5,16,39151,1916,1.03
2020,5,16,39153,2089,0.767
2020,5,16,39155,814,0.938
2020,5,16,39157,438,0.977
2020,5,16,39159,167,0.576
2020,5,16,39161,122,0.81
2020,5,16,39163,30,0.54
2020,5,16,39165,706,0.592
2020,5,16,39167,215,0.785
2020,5,16,39169,315,0.507
2020,5,16,39171,146,0.769
2020,5,16,39173,502,0.705
2020,5,16,39175,115,0.886
2020,5,16,42001,188,0.34
2020,5,16,42003,2221,0.342
2020,5,16,42005,170,0.526
2020,5,16,42007,415,0.493
2020,5,16,42009,132,0.559
2020,5,16,42011,1133,0.524
2020,5,16,42013,338,0.568
2020,5,16,42015,90,0.311
2020,5,16,42017,984,0.285
2020,5,16,42019,322,0.322
2020,5,16,42021,322,0.555
2020,5,16,42023,34,1.63
2020,5,16,42025,165,0.512
2020,5,16,42027,204,0.255
2020,5,16,42029,569,0.199
2020,5,16,42031,97,0.566
2020,5,16,42033,231,0.642
2020,5,16,42035,105,0.573
2020,5,16,42037,174,0.519
2020,5,16,42039,216,0.558
2020,5,16,42041,473,0.357
2020,5,16,42043,669,0.462
2020,5,16,42045,904,0.302
2020,5,16,42047,175,1.12
2020,5,16,42049,590,0.458
2020,5,16,42051,301,0.526
2020,5,16,42053,10,0.55
2020,5,16,42055,397,0.51
2020,5,16,42057,109,1.38
2020,5,16,42059,54,0.325
2020,5,16,42061,141,0.705
2020,5,16,42063,175,0.447
2020,5,16,42065,121,0.588
2020,5,16,42067,49,0.388
2020,5,16,42069,486,0.462
2020,5,16,42071,937,0.328
2020,5,16,42073,166,0.407
2020,5,16,42075,245,0.337
2020,5,16,42077,1093,0.565
2020,5,16,42079,942,0.597
2020,5,16,42081,264,0.464
2020,5,16,42083,91,0.524
2020,5,16,42085,230,0.466
2020,5,16,42087,173,0.821
2020,5,16,42089,381,0.457
2020,5,16,42091,1161,0.254
2020,5,16,42093,33,0.362
2020,5,16,42095,732,0.452
2020,5,16,42097,277,0.641
2020,5,16,42099,120,0.488
2020,5,16,42101,3448,0.478
2020,5,16,42103,76,0.3
2020,5,16,42105,27,0.375
2020,5,16,42107,382,0.574
2020,5,16,42109,109,0.54
2020,5,16,42111,151,0.449
2020,5,16,42113,7,0.262
2020,5,16,42115,50,0.243
2020,5,16,42117,152,0.794
2020,5,16,42119,73,0.367
2020,5,16,42121,110,0.49
2020,5,16,42123,75,0.395
2020,5,16,42125,448,0.418
2020,5,16,42127,71,0.316
2020,5,16,42129,784,0.432
2020,5,16,42131,53,0.389
2020,5,16,42133,950,0.402
2020,5,16,53001,288,2.92
2020,5,16,53003,155,1.49
2020,5,16,53005,3179,3.08
2020,5,16,53007,1333,2.95
2020,5,16,53009,1030,3.57
2020,5,16,53011,5945,2.46
2020,5,16,53013,66,3.57
2020,5,16,53015,1546,3.22
2020,5,16,53017,629,2.86
2020,5,16,53019,70,2.8
2020,5,16,53021,1060,2.46
2020,5,16,53023,34,3.7
2020,5,16,53025,1151,2.45
2020,5,16,53027,1192,4.11
2020,5,16,53029,1037,2.87
2020,5,16,53031,412,3.18
2020,5,16,53033,47136,3.65
2020,5,16,53035,3795,2.95
2020,5,16,53037,896,3.87
2020,5,16,53039,220,2.13
2020,5,16,53041,1103,3.15
2020,5,16,53043,148,2.94
2020,5,16,53045,828,3.27
2020,5,16,53047,470,2.31
2020,5,16,53049,250,2.91
2020,5,16,53051,136,2.68
2020,5,16,53053,16240,3.67
2020,5,16,53055,233,2.69
2020,5,16,53057,1902,3.02
2020,5,16,53059,122,2.2
2020,5,16,53061,15028,3.42
2020,5,16,53063,8762,3.44
2020,5,16,53065,560,2.94
2020,5,16,53067,5293,3.7
2020,5,16,53069,41,2.98
2020,5,16,53071,868,2.87
2020,5,16,53073,3768,3.26
2020,5,16,53075,797,3.32
2020,5,16,53077,3813,2.88
2020,5,16,55001,56,0.687
2020,5,16,55003,99,1.25
2020,5,16,55005,218,0.893
2020,5,16,55007,58,0.764
2020,5,16,55009,1352,0.953
2020,5,16,55011,61,0.943
2020,5,16,55013,55,0.771
2020,5,16,55015,300,1.09
2020,5,16,55017,285,0.859
2020,5,16,55019,156,0.88
2020,5,16,55021,404,1.28
2020,5,16,55023,76,0.997
2020,5,16,55025,2500,0.777
2020,5,16,55027,513,1.08
2020,5,16,55029,109,0.713
2020,5,16,55031,158,0.686
2020,5,16,55033,191,0.792
2020,5,16,55035,461,0.783
2020,5,16,55037,20,0.9
2020,5,16,55039,597,1.04
2020,5,16,55041,31,0.773
2020,5,16,55043,270,0.969
2020,5,16,55045,178,0.846
2020,5,16,55047,107,1.13
2020,5,16,55049,218,1.59
2020,5,16,55051,23,0.905
2020,5,16,55053,109,1.06
2020,5,16,55055,429,0.936
2020,5,16,55057,211,1.57
2020,5,16,55059,631,0.706
2020,5,16,55061,88,0.797
2020,5,16,55063,672,1.01
2020,5,16,55065,112,1.11
2020,5,16,55067,109,1.17
2020,5,16,55069,139,0.922
2020,5,16,55071,422,1.03
2020,5,16,55073,1108,1.51
2020,5,16,55075,482,2.48
2020,5,16,55077,87,1.13
2020,5,16,55078,27,1.66
2020,5,16,55079,5965,1.28
2020,5,16,55081,256,1.1
2020,5,16,55083,132,0.642
2020,5,16,55085,147,0.824
2020,5,16,55087,857,0.831
2020,5,16,55089,365,0.744
2020,5,16,55091,35,0.844
2020,5,16,55093,118,0.465
2020,5,16,55095,164,0.669
2020,5,16,55097,437,1.13
2020,5,16,55099,100,1.54
2020,5,16,55101,1124,1.14
2020,5,16,55103,73,0.792
2020,5,16,55105,977,1.14
2020,5,16,55107,125,1.86
2020,5,16,55109,421,0.835
2020,5,16,55111,569,1.6
2020,5,16,55113,60,0.754
2020,5,16,55115,196,0.932
2020,5,16,55117,615,0.99
2020,5,16,55119,106,0.966
2020,5,16,55121,213,1.34
2020,5,16,55123,116,0.759
2020,5,16,55125,78,0.768
2020,5,16,55127,335,0.579
2020,5,16,55129,86,1.09
2020,5,16,55131,703,0.911
2020,5,16,55133,1840,0.819
2020,5,16,55135,283,1.09
2020,5,16,55137,114,0.998
2020,5,16,55139,796,0.87
2020,5,16,55141,309,0.879
2020,5,16,56001,87,0.43
2020,5,16,56003,22,0.415
2020,5,16,56005,233,1
2020,5,16,56007,58,0.727
2020,5,16,56009,55,0.633
2020,5,16,56011,16,0.431
2020,5,16,56013,105,0.563
2020,5,16,56015,22,0.332
2020,5,16,56017,12,0.551
2020,5,16,56019,23,0.55
2020,5,16,56021,319,0.658
2020,5,16,56023,48,0.541
2020,5,16,56025,441,1.12
2020,5,16,56027,0,0
2020,5,16,56029,83,0.537
2020,5,16,56031,21,0.451
2020,5,16,56033,75,0.479
2020,5,16,56035,33,0.799
2020,5,16,56037,144,0.677
2020,5,16,56039,165,1.06
2020,5,16,56041,52,0.576
2020,5,16,56043,25,0.634
2020,5,16,56045,10,0.262
2020,5,23,1001,299,1.14
2020,5,23,1003,755,0.776
2020,5,23,1005,106,1.24
2020,5,23,1007,217,2.5
2020,5,23,1009,174,0.687
2020,5,23,1011,61,1.27
2020,5,23,1013,150,1.62
2020,5,23,1015,639,1.38
2020,5,23,1017,219,1.39
2020,5,23,1019,61,0.526
2020,5,23,1021,193,0.974
2020,5,23,1023,51,1.09
2020,5,23,1025,129,1.71
2020,5,23,1027,38,0.623
2020,5,23,1029,39,0.672
2020,5,23,1031,178,0.832
2020,5,23,1033,206,0.871
2020,5,23,1035,65,1.43
2020,5,23,1037,29,0.638
2020,5,23,1039,133,0.85
2020,5,23,1041,55,0.849
2020,5,23,1043,292,0.756
2020,5,23,1045,182,0.878
2020,5,23,1047,329,2.24
2020,5,23,1049,253,0.815
2020,5,23,1051,395,1.05
2020,5,23,1053,207,1.4
2020,5,23,1055,542,1.27
2020,5,23,1057,89,1.35
2020,5,23,1059,125,0.851
2020,5,23,1061,81,0.733
2020,5,23,1063,84,2.91
2020,5,23,1065,208,3.4
2020,5,23,1067,60,0.864
2020,5,23,1069,503,1.09
2020,5,23,1071,171,0.728
2020,5,23,1073,4221,1.32
2020,5,23,1075,118,2.02
2020,5,23,1077,295,0.693
2020,5,23,1079,103,0.72
2020,5,23,1081,606,0.791
2020,5,23,1083,229,0.522
2020,5,23,1085,80,2.23
2020,5,23,1087,120,1.53
2020,5,23,1089,1564,0.844
2020,5,23,1091,91,1.18
2020,5,23,1093,144,1.11
2020,5,23,1095,569,1.29
2020,5,23,1097,3167,1.67
2020,5,23,1099,127,1.73
2020,5,23,1101,1891,1.79
2020,5,23,1103,516,0.886
2020,5,23,1105,99,2.9
2020,5,23,1107,155,1.96
2020,5,23,1109,164,1.06
2020,5,23,1111,77,0.799
2020,5,23,1113,264,1.1
2020,5,23,1115,361,0.891
2020,5,23,1117,583,0.503
2020,5,23,1119,81,1.67
2020,5,23,1121,431,1.2
2020,5,23,1123,185,0.992
2020,5,23,1125,2272,2.16
2020,5,23,1127,312,1.23
2020,5,23,1129,114,1.68
2020,5,23,1131,62,2.26
2020,5,23,1133,159,1.58
2020,5,23,4001,58,0.283
2020,5,23,4003,120,0.237
2020,5,23,4005,248,0.32
2020,5,23,4007,60,0.277
2020,5,23,4009,63,0.41
2020,5,23,4011,28,0.619
2020,5,23,4012,14,0.15
2020,5,23,4013,7380,0.319
2020,5,23,4015,178,0.203
2020,5,23,4017,140,0.342
2020,5,23,4019,1589,0.319
2020,5,23,4021,609,0.325
2020,5,23,4023,58,0.295
2020,5,23,4025,187,0.175
2020,5,23,4027,436,0.437
2020,5,23,6001,8259,0.978
2020,5,23,6003,3.91,0.709
2020,5,23,6005,213,1.43
2020,5,23,6007,956,0.964
2020,5,23,6009,209,0.974
2020,5,23,6011,168,1.52
2020,5,23,6013,5422,0.965
2020,5,23,6015,112,1.15
2020,5,23,6017,867,0.942
2020,5,23,6019,6143,1.36
2020,5,23,6021,124,0.952
2020,5,23,6023,578,0.925
2020,5,23,6025,2340,3.28
2020,5,23,6027,74.7,0.853
2020,5,23,6029,5356,1.37
2020,5,23,6031,830,1.44
2020,5,23,6033,305,1.05
2020,5,23,6035,67.3,0.682
2020,5,23,6037,58093,1.13
2020,5,23,6039,755,1.22
2020,5,23,6041,943,0.674
2020,5,23,6043,73.5,0.966
2020,5,23,6045,361,0.927
2020,5,23,6047,1698,1.46
2020,5,23,6049,21.5,0.677
2020,5,23,6051,102,1.2
2020,5,23,6053,2401,1.08
2020,5,23,6055,653,0.882
2020,5,23,6057,415,0.854
2020,5,23,6059,17617,1.09
2020,5,23,6061,1634,0.869
2020,5,23,6063,83.8,1.06
2020,5,23,6065,13809,1.25
2020,5,23,6067,7967,1.12
2020,5,23,6069,393,1.25
2020,5,23,6071,11809,1.22
2020,5,23,6073,17627,1.11
2020,5,23,6075,4304,0.738
2020,5,23,6077,4532,1.39
2020,5,23,6079,1199,0.851
2020,5,23,6081,3172,0.69
2020,5,23,6083,1934,0.888
2020,5,23,6085,8412,0.798
2020,5,23,6087,1570,1.1
2020,5,23,6089,853,1.15
2020,5,23,6091,10.3,0.777
2020,5,23,6093,187,1.09
2020,5,23,6095,2288,1.09
2020,5,23,6097,2155,0.831
2020,5,23,6099,3279,1.35
2020,5,23,6101,615,1.34
2020,5,23,6103,219,0.853
2020,5,23,6105,39.2,0.836
2020,5,23,6107,3231,1.58
2020,5,23,6109,234,1.1
2020,5,23,6111,4384,1.04
2020,5,23,6113,926,0.852
2020,5,23,6115,396,1.32
2020,5,23,8001,1552,0.563
2020,5,23,8003,37,0.424
2020,5,23,8005,1976,0.536
2020,5,23,8007,29,0.418
2020,5,23,8013,762,0.387
2020,5,23,8014,172,0.424
2020,5,23,8015,38,0.385
2020,5,23,8019,32,0.524
2020,5,23,8021,15,0.36
2020,5,23,8027,6,0.287
2020,5,23,8029,44,0.303
2020,5,23,8031,2186,0.519
2020,5,23,8035,667,0.34
2020,5,23,8037,176,0.475
2020,5,23,8039,29,0.189
2020,5,23,8041,1526,0.445
2020,5,23,8043,82,0.538
2020,5,23,8045,128,0.389
2020,5,23,8047,14,0.366
2020,5,23,8049,43,0.431
2020,5,23,8051,41,0.354
2020,5,23,8055,19,0.747
2020,5,23,8059,1426,0.421
2020,5,23,8063,8,0.183
2020,5,23,8065,21,0.421
2020,5,23,8067,123,0.381
2020,5,23,8069,813,0.394
2020,5,23,8071,25,0.377
2020,5,23,8073,9,0.37
2020,5,23,8075,45,0.403
2020,5,23,8077,278,0.363
2020,5,23,8081,23,0.309
2020,5,23,8083,37,0.284
2020,5,23,8085,84,0.382
2020,5,23,8087,67,0.404
2020,5,23,8089,24,0.283
2020,5,23,8091,12,0.489
2020,5,23,8093,35,0.31
2020,5,23,8097,64,0.562
2020,5,23,8099,14,0.218
2020,5,23,8101,528,0.692
2020,5,23,8103,6,0.199
2020,5,23,8105,15,0.272
2020,5,23,8107,77,0.467
2020,5,23,8109,31,0.86
2020,5,23,8113,34,0.576
2020,5,23,8117,96,0.414
2020,5,23,8119,47,0.367
2020,5,23,8123,844,0.496
2020,5,23,11001,5135,1.25
2020,5,23,13001,166,1.78
2020,5,23,13003,81.6,1.74
2020,5,23,13005,85.2,1.72
2020,5,23,13007,13.3,1.14
2020,5,23,13009,476,2.73
2020,5,23,13011,217,2.25
2020,5,23,13013,1182,2.93
2020,5,23,13015,1742,3.45
2020,5,23,13017,128,2.39
2020,5,23,13019,150,2
2020,5,23,13021,2076,3.06
2020,5,23,13023,84.6,1.87
2020,5,23,13025,193,2.66
2020,5,23,13027,149,2.15
2020,5,23,13029,545,2.98
2020,5,23,13031,1210,3.31
2020,5,23,13033,160,1.74
2020,5,23,13035,347,3.23
2020,5,23,13037,49.6,2.22
2020,5,23,13039,469,2.25
2020,5,23,13043,88.4,1.59
2020,5,23,13045,1512,2.74
2020,5,23,13047,422,1.26
2020,5,23,13049,88.8,1.86
2020,5,23,13051,5568,3.99
2020,5,23,13053,14.1,0.705
2020,5,23,13055,116,1.12
2020,5,23,13057,3370,2.48
2020,5,23,13059,1985,3.36
2020,5,23,13061,52.7,5.98
2020,5,23,13063,5852,4.25
2020,5,23,13065,37.3,1.4
2020,5,23,13067,11818,2.78
2020,5,23,13069,380,2.02
2020,5,23,13071,450,2.11
2020,5,23,13073,1302,1.73
2020,5,23,13075,184,2.31
2020,5,23,13077,2426,3.25
2020,5,23,13079,82.9,1.48
2020,5,23,13081,243,2.58
2020,5,23,13083,137,1.67
2020,5,23,13085,388,3.15
2020,5,23,13087,253,2.19
2020,5,23,13089,13322,3.34
2020,5,23,13091,187,2.63
2020,5,23,13093,76.4,1.51
2020,5,23,13095,1141,2.98
2020,5,23,13097,2868,3.92
2020,5,23,13099,55.7,1.27
2020,5,23,13101,20.3,1.07
2020,5,23,13103,753,2.44
2020,5,23,13105,235,3.07
2020,5,23,13107,175,2.11
2020,5,23,13109,101,2.08
2020,5,23,13111,233,2.02
2020,5,23,13113,1898,3.27
2020,5,23,13115,1390,3.15
2020,5,23,13117,3034,2.49
2020,5,23,13119,378,3.81
2020,5,23,13121,21464,3.85
2020,5,23,13123,342,2.89
2020,5,23,13125,18.3,1.43
2020,5,23,13127,1508,3.83
2020,5,23,13129,1008,3.6
2020,5,23,13131,151,1.44
2020,5,23,13133,249,3.55
2020,5,23,13135,15220,3.11
2020,5,23,13137,394,2.07
2020,5,23,13139,2558,2.51
2020,5,23,13141,80.4,3.29
2020,5,23,13143,291,2.32
2020,5,23,13145,449,2.7
2020,5,23,13147,228,2.02
2020,5,23,13149,129,2.46
2020,5,23,13151,4702,4.07
2020,5,23,13153,1576,2.24
2020,5,23,13155,53.6,1.61
2020,5,23,13157,1141,3.13
2020,5,23,13159,159,2.29
2020,5,23,13161,134,2.21
2020,5,23,13163,148,2.26
2020,5,23,13165,65,2.07
2020,5,23,13167,66.2,1.64
2020,5,23,13169,228,1.67
2020,5,23,13171,183,2.22
2020,5,23,13173,63.7,1.7
2020,5,23,13175,510,2.67
2020,5,23,13177,681,4.63
2020,5,23,13179,890,3.41
2020,5,23,13181,71.9,2.02
2020,5,23,13183,168,2.06
2020,5,23,13185,1582,3.09
2020,5,23,13187,399,2.39
2020,5,23,13189,231,2.61
2020,5,23,13191,120,1.94
2020,5,23,13193,125,2.67
2020,5,23,13195,399,3
2020,5,23,13197,69.4,2.1
2020,5,23,13199,302,3.39
2020,5,23,13201,43.7,1.59
2020,5,23,13205,143,1.69
2020,5,23,13207,249,1.91
2020,5,23,13209,125,3.28
2020,5,23,13211,248,2.68
2020,5,23,13213,756,4.87
2020,5,23,13215,2606,3.36
2020,5,23,13217,1676,3.21
2020,5,23,13219,488,2.5
2020,5,23,13221,167,2.4
2020,5,23,13223,1865,2.17
2020,5,23,13225,310,2.62
2020,5,23,13227,380,2.49
2020,5,23,13229,197,2.26
2020,5,23,13231,194,2.18
2020,5,23,13233,534,2.9
2020,5,23,13235,59.7,1.47
2020,5,23,13237,247,3.02
2020,5,23,13239,5.51,0.689
2020,5,23,13241,153,2.15
2020,5,23,13243,107,4.22
2020,5,23,13245,2325,2.73
2020,5,23,13247,1650,3.69
2020,5,23,13249,34.4,1.56
2020,5,23,13251,215,4.23
2020,5,23,13253,55.9,1.84
2020,5,23,13255,857,2.99
2020,5,23,13257,340,3.18
