FIPS,Hospitalizations,Cases,State,County,Years of Potential Life Lost Rate,% Fair or Poor Health,Average Number of Physically Unhealthy Days,Average Number of Mentally Unhealthy Days,% Low Birthweight,% Smokers,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,Primary Care Physicians Rate,Dentist Rate,% With Annual Mammogram,% Vaccinated,High School Graduation Rate,% Some College,% Children in Poverty,Income Ratio,% Single-Parent Households,Social Association Rate,Violent Crime Rate,Injury Death Rate,Average Daily PM2.5,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,Life Expectancy,Age-Adjusted Death Rate,Child Mortality Rate,Infant Mortality Rate,% Frequent Mental Distress,HIV Prevalence Rate,% Food Insecure,% Limited Access to Healthy Foods,Drug Overdose Mortality Rate,Motor Vehicle Mortality Rate,% Insufficient Sleep,% Children Uninsured,% Disconnected Youth,Average Reading Performance,Average Math Performance,% Enrolled in Free or Reduced Lunch,Black/White Segregation Index,non-White/White Segregation Index,Homicide Rate,Suicide Rate (Age-Adjusted),Firearm Fatalities Rate,Juvenile Arrest Rate,% Homeowners,% Severe Housing Cost Burden,Population,% less than 18 years of age,% Black,% American Indian & Alaska Native,% Asian,% Native Hawaiian/Other Pacific Islander,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Female,% Rural,internet_consumer,internet_nonconsumer,internet_all,internet_hhs,internet_ratio,covid_cases,internet_percent,%  Adults with Obesity,Heart Disease Death Rate,Hypertension Death Rate,% Adults 65 and Older,COPD Mortality Rate,% Diagnosed Diabetes,% Nonwhite,% households wo car,Number of Hospitals,% disabled,% Without Health Insurance,% Limited English Proficiency,% workers commuting by public transit,% Veterans in Civilian Adult Population,opioid death rate,% Below Poverty,Median Household Income,% No College Degree,Unemployment Rate,% Not in Labor Force,% Jobs in Leisure and Hospitality,% Part-time,% Self-Employed,Hospitalization Rate,Case Rate,Presence of Water Violation (dummy Y/N),Other Primary Care Provider Ratio (:1)
51790,82,2489,Virginia,Staunton City,9456.600956999999,15.54041973,3.624394235,4.077462846,8.686702347,16.6565783,8.3,27.2,98.63134844,16.73154078,0.0,428.1,29.39685758,48.92368,88.27542,48,55,89.6,67.13523994,19.0,4.359387256000001,36.81858803,23.64644488,153.3805064,83.08421644,8.6,16.70678864,84.2037005,26.4,75.0605117,490.25890400000003,64.4295302,0.0,12.57928395,191.9,12.1,1.50923141,18.96684866,12.27797332,34.8069401,4.240882104,0.0,3.14292786,3.162457865,55.20177712,16.28296845,18.66338307,0.0,18.57197795,15.47647169,61.0,56.78707224,14.55249153,24922,19.40052965,11.33536634,0.369151754,1.5448198380000002,0.040125191,3.234090362,80.69577081,1.10816566,54.11684456,3.6932536010000003,8.0,1.0,9.0,10.477,0.74,280,74.0,22.5,382.3,163.6,21.438000000000002,47.39,7.1,16.624407,0.066049442,2,15.4,9.8,1.4353612169999999,0.4,8.43,20.0625953,11.3,54296.0,17.64905917,2.7,39.16007905,13.48544034,37.10467117,8.924144769,329.0,9987.2,0,890
51800,434,7770,Virginia,Suffolk City,6614.8736,16.60117322,3.6378422999999995,3.8190108019999998,9.181661326,16.43807072,7.7,27.2,76.24046817,16.95729271,17.54385965,741.4,19.50653733,90.87182,43.866859999999996,50,47,86.7,67.38974164,16.1,4.522597366,35.66250688,12.63339872,276.4887081,49.58915052,9.1,15.64272212,85.58487042,48.3,78.32044995,346.6090594,48.70479233,7.774294671,11.58335974,231.7,13.4,5.730740422,10.34374481,9.406864741,39.91065123,4.4215309330000006,5.494247476,2.979759323,2.987798807,49.32098336,43.29196744,41.67802735,4.865619693,10.9514462,9.648567749,40.80808081,69.28429424,14.29320664,91185,24.27153589,41.52108351,0.411251851,1.8709217530000002,0.12831057699999998,4.670724352,49.11882437,0.482185587,51.55672534,21.63267719,25.0,2.0,27.0,32.330999999999996,0.78,1999,78.0,33.7,339.1,284.7,14.878,45.33,12.0,48.33445491,0.070242182,3,12.5,8.7,0.644617146,0.2,16.56,5.483358008,9.8,77847.0,17.35222725,3.0,36.43013796,10.42235377,37.61979589,6.914906145,476.0,8521.1,0,960
51810,1553,35116,Virginia,Virginia Beach City,5718.072824,11.78679379,3.0696009639999997,3.475561289,7.97011208,14.95201847,8.7,21.6,97.86184286,20.94612303,36.50793651,635.4,15.3495935,74.15054,76.41235,50,48,93.4,75.55288371,10.4,3.575891267,31.48205368,7.193046722,152.41356499999998,54.27676542,8.2,15.97218077,82.12357755,31.9,80.58684212,286.90605189999997,43.60731612,5.318260953,10.54566347,218.8,9.7,2.614700869,16.922524399999997,6.2808272039999995,36.22103832,3.8008709730000003,5.069124424,3.405533399,3.565367381,38.85426029,36.21882019,33.52966466,4.0603327380000005,13.08364255,11.03258334,29.90909091,64.08293461,13.98695872,450189,22.11804376,19.10264356,0.460473268,7.4153300060000005,0.177258885,8.299847397,61.30958331,1.33874846,50.89506852,1.5344959059999999,0.698,13.0,0.698,167.731,0.698,7023,69.8,27.8,269.3,155.4,14.755999999999998,38.24,9.6,33.33044531,0.041173069,4,10.9,9.4,1.8252702459999999,0.9,17.492,11.77283319,7.3,78491.0,22.62399083,2.7,35.04832677,15.65289136,33.6064506,8.205028874,345.0,7800.3,0,1000
51820,73,2326,Virginia,Waynesboro City,8335.895562,17.42763007,3.93653567,4.143379695,8.842105262999999,17.99871862,8.0,33.3,68.84699609999998,16.67046357,0.0,649.4,42.02315048,94.05651999999999,128.1598,53,58,83.1,56.29552549,25.0,4.347415202,46.88570853,20.60285753,186.98141869999998,82.04268043,8.6,15.20176893,85.02349256,28.8,76.19231307,464.26446150000004,58.0270793,0.0,13.00856065,183.2,12.8,3.563505764,0.0,13.15192446,34.8084425,5.115758028,0.0,2.89607365,2.96162959,59.65651329,27.081379899999998,20.79858215,0.0,24.42854948,14.58536541,75.23809524,58.60673666,16.65719159,22628,23.62559661,12.19285841,0.587767368,1.6528195159999999,0.053031642000000004,8.272936185,74.2398798,1.223196881,52.2626834,2.527849186,0.698,0.698,7.0,9.128,0.698,286,69.8,37.2,347.8,154.9,17.813,47.39,17.6,18.66733558,0.084246275,0,14.7,12.2,1.6404199480000001,1.0,8.759,22.09651759,12.3,44619.0,15.74484738,2.9,38.19205146,16.1745828,38.769618,7.016020072999999,322.6,10279.3,0,3771
51830,27,757,Virginia,Williamsburg City,0.0,18.18590648,3.854507848,4.077618021,6.322795341,16.03523733,7.5,24.8,99.63747512,19.11162994,0.0,618.7,4.488138491,6.65292,0.0,57,56,92.1,74.01454267,28.2,5.607624026,35.51401869,12.64054288,182.1138211,29.378772499999997,8.7,22.05405405,63.77992868,26.1,87.64668486,151.3336536,0.0,0.0,12.80855711,204.2,15.1,3.953388158,0.0,0.0,34.22238676,5.683122847000001,0.0,0.0,0.0,47.69230769,21.64041476,23.07239438,0.0,0.0,0.0,97.14285714,49.27194861,19.8094394,14896,11.49301826,15.27255639,0.516917293,6.370837809,0.13426423199999998,7.0287325460000005,67.78329753,0.300846568,53.9943609,0.0,0.698,1.0,0.698,4.649,0.698,189,69.8,33.9,227.8,145.4,17.52,24.91,15.1,25.46659454,0.090342009,1,10.8,10.1,0.9421841540000001,3.7,8.017999999999999,33.566058,18.2,56569.0,27.14074472,3.9,50.42684722,36.73708920000001,60.03023297,4.80137629,181.3,5081.9,0,14896
51840,114,2809,Virginia,Winchester City,7052.587336,16.54518045,3.699953903,3.8979484710000003,8.278783211,17.07561863,8.4,24.2,99.1146052,18.12489655,0.0,494.1,26.71469308,257.76887,188.55841999999998,41,53,89.1,62.02568172,22.0,4.050715313,44.27333975,18.97465273,271.6796733,82.38006114,9.0,20.24539877,66.36128556,27.4,78.25481085,354.8990654,60.35003018,0.0,12.19725195,278.4,10.6,3.0535736769999997,27.52644933,8.832086451,35.4002971,6.237393328,0.0,3.52137338,3.338113431,56.79038833,30.39476456,21.12956137,0.0,14.58623645,10.11684961,89.64285714,46.90164866,14.13966049,28108,22.60566387,10.56282909,0.9214458520000001,2.760779849,0.117404298,18.37910915,65.36573218,5.528336098,51.29856269,0.0,0.698,0.698,10.0,10.52,0.698,517,69.8,29.6,303.0,146.0,16.383,56.1,6.4,19.56169707,0.089258555,2,14.8,14.2,5.09759333,1.4,8.923,17.78852996,13.3,60254.0,20.01510574,2.8,33.16878338,11.66601333,40.773542600000006,11.93064734,405.6,9993.6,0,149
55037,30,442,Wisconsin,Florence,0.0,12.73480836,3.451891851,3.58756961,8.612440191000001,15.52717405,8.6,25.6,78.72484739,22.91681427,11.11111111,205.9,0.0,68.63418,23.142789999999998,44,34,93.75,75.68270481,18.4,4.138625534,20.11494253,6.8634179820000005,88.67213478,90.52641108,6.6,11.98979592,87.38690793,16.1,75.8957958,444.54364050000004,0.0,0.0,11.14735098,0.0,8.6,5.31212331,0.0,0.0,31.38510899,5.621301775,0.0,3.040851496,3.1845533510000004,50.130548299999994,0.0,0.0,0.0,0.0,0.0,0.0,84.7761194,11.13949923,4321,14.78824346,0.416570238,0.971997223,0.416570238,0.023142791,0.9257116409999999,95.81115483,0.0,48.48414719,100.0,2.0,0.0,2.0,1.979,0.88,110,88.0,35.1,352.8,275.0,27.055,41.93,9.4,1.4295596030000002,0.050530570999999996,0,20.5,8.0,0.29850746300000003,0.0,12.689,115.71395509999999,10.9,58270.0,14.20256112,4.8,40.021604100000005,17.40384615,42.68668206,13.05023304,694.3,10229.1,0,4321
55051,42,572,Wisconsin,Iron,0.0,13.41298127,3.6248442069999998,3.759780466,0.0,16.22488665,7.9,20.4,63.62407032,22.99192407,44.44444444,123.4,0.0,70.5343,35.23608,52,42,95.83333333,65.28189911,20.1,4.327835393,41.68831169,5.290072298,68.65774116,128.5436354,6.3,12.52115059,75.82283625,22.8,78.62342648,330.064733,0.0,0.0,11.96220252,0.0,12.1,5.882960703999999,0.0,24.62811546,32.55291458,4.47761194,0.0,3.742994794,3.5471885480000003,44.46002805,0.0,6.672827004,0.0,0.0,0.0,0.0,74.89177489,12.028218699999998,5676,15.43340381,0.17618040899999998,1.515151515,0.35236081799999996,0.0,1.321353066,95.22551092,0.05397625,49.66525722,67.79918864,2.0,0.0,3.0,2.948,0.83,155,83.0,26.8,367.6,180.4,32.056,37.84,6.5,3.4295713039999995,0.06275441,0,17.6,7.9,0.166500167,0.4,11.914000000000001,88.09020437,12.7,48813.0,14.30749129,6.1,48.95582329,15.70996979,41.99571472,15.73078455,740.0,10077.5,1,2838
55091,35,841,Wisconsin,Pepin,5715.973747,12.83036342,3.4170562980000003,3.639576196,4.821428571,15.71065122,0.0,26.8,67.0504753,23.93253102,80.0,193.0,10.07919367,41.35649,54.87721,52,53,97.61904762,63.31279945,15.5,4.448616865,24.34895833,9.64984836,116.55810759999999,57.573680599999996,7.9,10.16949153,78.43083652,40.0,81.99052605,274.95912369999996,0.0,0.0,11.31030992,0.0,9.4,0.0,0.0,0.0,30.86177551,7.3482428120000005,0.0,0.0,0.0,31.73241853,0.0,0.0,0.0,0.0,0.0,8.333333332999999,80.35541196,10.33903995,7289,20.86705995,0.41157909200000004,0.301824667,0.384140486,0.013719303,1.893263822,96.35066539,0.539122833,48.8955961,100.0,2.0,0.0,2.0,3.005,0.73,71,73.0,27.4,294.6,184.9,23.521,33.19,5.7,1.9691545030000002,0.060232945,1,12.0,8.0,0.516962843,0.1,8.881,68.5965153,9.0,62675.0,14.50629051,3.8,29.73568282,11.90581964,33.46484103,14.31266846,480.2,11537.9,0,2430
55078,60,792,Wisconsin,Menominee,17045.961069999998,26.94660876,5.796095912,5.593439655,6.990881459,33.57999957,6.5,22.5,6.923440454,23.35834589,50.0,996.7,62.06293706,43.336940000000006,171.74753,33,45,77.63157895,54.01234568,43.3,5.972181817999999,65.86506346,6.500541712,0.0,135.3652679,8.0,17.28395062,77.66561514,11.8,70.59181318,697.9817048,0.0,0.0,18.51351395,147.1,17.2,10.83295111,0.0,41.19399202,40.03639623,4.692454027,15.625,2.023486556,2.137109373,88.61330327,0.0,30.50435972,0.0,0.0,0.0,0.0,65.55786556,10.23792358,4658,33.9201374,0.815800773,81.30098755,3.048518678,0.0,6.032632031,11.14212108,0.215156586,50.19321597,100.0,1.0,0.0,1.0,1.354,0.91,107,91.0,45.1,331.3,355.1,13.982000000000001,79.38,13.5,89.77942782,0.120384047,0,15.8,8.3,0.831600832,2.8,7.565,107.342207,25.3,40300.0,9.996199164,8.0,50.36563071,0.634146341,59.19732441,4.41370224,1288.1,17003.0,0,1553
55041,54,949,Wisconsin,Forest,12198.03593,15.39009881,3.863815835,3.960773947,6.878306877999999,19.32899613,7.2,22.6,54.39595873,24.0884127,46.15384615,367.9,28.63317126,33.44482,44.488929999999996,52,33,93.13725490000002,58.57716581,20.9,3.9548749360000004,37.54152824,8.918617614,243.32245759999998,132.7169369,6.8,12.05583756,76.29710541,23.5,74.8362824,447.6627964,0.0,0.0,12.53671911,0.0,12.1,13.85978921,40.70305273,26.75437906,32.00143445,8.559046587000001,12.71393643,2.7186068910000003,2.933975458,43.26424871,0.0,13.61626687,0.0,0.0,0.0,60.0,77.04144949,9.976247031,8991,19.47503059,1.212323435,15.22633745,0.389278167,0.1334668,2.346791236,78.73428985,0.31824611,49.32710488,100.0,3.0,0.0,3.0,4.04,0.67,334,67.0,30.8,352.7,397.0,23.079,44.89,8.6,19.41672211,0.046782178,0,17.2,10.5,0.32266071,0.1,10.644,55.61116672,16.3,48964.0,9.807572936,5.2,45.72510823,6.127527216,44.52978644,11.15914618,600.6,10555.0,0,1284
55107,91,1285,Wisconsin,Rusk,6264.074291,14.32154202,3.750334169,3.848908859,4.527162978,16.57452026,7.4,29.9,40.69806845,22.54792162,62.5,212.0,19.45795692,56.53311,63.61773,50,43,88.40579709999999,53.69439072,23.4,3.816735387,29.05804658,9.89329376,183.7196156,90.29090601,7.0,14.49159328,77.72443591,27.9,79.57002275,338.33457119999997,0.0,0.0,12.11878851,74.5,11.0,14.3829138,0.0,14.05721286,32.42988467,7.181208054,0.0,2.979339594,2.9671173619999998,53.48189415,0.0,13.38935182,0.0,19.83013125,14.10795407,12.5,77.2171733,11.90669043,14147,20.26578073,1.13805047,0.69979501,0.473598643,0.014137273,2.000424118,94.35215947,0.37780576299999996,49.24719022,76.62487292,4.0,0.0,4.0,6.294,0.65,77,65.0,25.3,318.4,193.7,24.82,49.77,6.5,3.849679193,0.054496345999999994,1,17.8,8.7,0.43873393899999996,0.4,10.107000000000001,35.343182299999995,12.3,49860.0,11.51827372,4.9,41.73671895,5.983078162999999,36.39360273,15.38580966,643.2,9083.2,0,2829
55011,61,1346,Wisconsin,Buffalo,5872.1385740000005,12.61683499,3.399370255,3.6362693489999995,6.3894523329999995,15.53222752,8.4,25.5,66.86538603,24.18951263,30.76923077,265.8,9.552923195,15.18949,121.90476000000001,54,51,97.14285714,62.31155779,12.5,3.923404255,23.20441989,8.354218881,54.758086600000006,63.85793131,8.2,13.75985977,78.21989529,40.3,80.79330057,278.67159039999996,0.0,0.0,11.14061344,0.0,9.3,6.604819278,0.0,17.30459329,30.04147172,5.847129271,0.0,3.00260351,2.983800566,34.49975357,0.0,27.44120883,0.0,0.0,0.0,0.0,75.33695081,9.913236109,13125,20.80761905,0.464761905,0.419047619,0.48761904799999994,0.007619048000000001,2.201904762,95.57333333,0.88282504,49.12761905,100.0,4.0,1.0,6.0,5.723,0.75,160,75.0,32.4,310.6,159.8,22.769000000000002,40.18,10.3,2.9847345639999996,0.049449589,0,11.3,7.8,0.752669351,0.1,8.603,38.095238099999996,9.5,58407.0,13.41361257,4.2,40.04636069,10.09365245,33.31655129,15.91872533,464.8,10255.2,0,6563
55099,90,1223,Wisconsin,Price,6522.437743,13.16836525,3.393559213,3.781420789,6.455696203,15.43080314,8.5,23.6,66.79850272,22.02596313,30.0,186.0,18.08176101,22.31811,97.03665,55,45,92.19858156,65.72365724,18.4,3.7791707710000004,29.00662252,14.87873828,62.35786076,87.18009339,6.8,12.7340824,80.85974271,21.5,79.01479723,312.1400395,0.0,0.0,11.64758777,0.0,9.7,4.310921663,0.0,15.73201045,32.95866746,6.2400635929999995,16.17418352,0.0,0.0,44.64075383,0.0,22.45310901,0.0,20.26804937,19.20917312,13.63636364,78.54655564,10.22709475,13397,18.11599612,0.589684258,0.843472419,0.731507054,0.933044712,1.9929835040000001,93.75979697,0.053908356,49.09308054,100.0,5.0,1.0,5.0,6.567,0.71,158,71.0,30.5,334.1,131.4,26.462,43.23,6.3,4.277242402,0.060301508,1,15.8,7.2,0.49962149899999997,0.1,10.887,37.32178846,14.9,48761.0,12.25004853,4.4,43.44076655,6.095489715,37.991374,16.12301957,671.8,9128.9,1,957
55119,69,1855,Wisconsin,Taylor,5613.721381,12.89441523,3.3979445010000005,3.6427021689999997,4.322580645,17.05797746,8.3,29.4,61.77195611,25.06576405,43.75,191.9,12.95585413,34.44712,58.78895,59,22,92.45283019,51.34117647,15.4,3.766743649,23.19833853,8.365730033,95.13123232,61.66374661,7.3,14.22857143,75.91983249,25.2,81.30145884,267.6610074,0.0,0.0,11.34902029,0.0,9.2,8.000559035,0.0,11.86628788,32.88492698,6.443768997,10.02087683,3.0268479939999997,3.334978228,32.5884017,0.0,24.96149824,0.0,9.961506587999999,0.0,10.5,77.57182577,11.32327901,20412,23.39800118,0.411522634,0.465412502,0.612384872,0.073486185,2.24377817,95.44875563,0.7188997709999999,49.17695473,80.44371405,5.0,1.0,6.0,8.769,0.61,232,61.0,37.4,311.3,174.6,19.564,38.02,8.3,2.529966595,0.053027711,2,12.3,7.5,1.08897127,0.2,8.398,24.49539487,9.7,52419.0,10.40158933,3.7,31.71323667,6.520137525,31.52520219,15.10426817,338.0,9087.8,1,972
55013,104,1337,Wisconsin,Burnett,8595.741358,14.00055293,3.678824787,3.809674166,4.026115343,16.09637578,8.4,28.3,69.6965776,21.16654779,57.89473684,97.7,21.9941349,13.027619999999999,32.48441,40,34,83.02583026,61.80923543,19.5,4.030035823,37.93234512,18.23866597,227.0259599,88.95400555,6.7,16.00547196,78.93593919999999,36.5,78.87519683,373.3625286,0.0,0.0,11.95932225,75.0,10.7,2.9052684189999995,0.0,27.06258924,31.08655845,6.071557643999999,0.0,2.977839406,2.774091038,42.93981482,0.0,26.70074686,0.0,12.63795708,0.0,30.90909091,81.00780501,11.89351653,15392,17.74298337,0.77962578,4.677754678,0.454781705,0.07146569700000001,2.027027027,90.22219335,0.219028063,48.77858628,100.0,6.0,1.0,7.0,7.284,0.86,227,86.0,35.3,288.3,198.1,29.375999999999998,42.62,8.7,8.493904837,0.036381109,1,16.8,8.8,0.136930029,0.2,12.757,32.48440748,12.6,51519.0,14.40136344,5.3,44.57653458,11.01731602,40.48229264,14.13237925,675.7,8686.3,0,1399
55077,83,1365,Wisconsin,Marquette,8599.952523,12.94173978,3.424338802,3.59685582,7.256461233,15.48529207,8.9,25.5,27.70059725,22.61302556,30.0,222.1,16.56626506,6.53253,25.91681,39,50,84.50704225,54.52955579,16.3,3.8260404639999996,31.39534884,10.45205122,33.2060435,143.5457108,9.0,12.164297,79.67562829,43.9,77.38803447,398.1445943,0.0,0.0,11.19431399,99.8,9.2,0.345861252,48.02549717,25.39622819,31.45237091,6.983606557000001,0.0,2.7954127410000003,3.054400648,45.10869565,0.0,7.437378381,0.0,22.77428734,15.80319751,8.333333332999999,81.01596071,10.30993042,15434,19.19787482,0.609044966,0.900609045,0.686795387,0.045354412000000004,3.706103408,93.11908773,0.46472913899999996,48.96332772,100.0,5.0,0.0,5.0,6.388999999999999,0.74,342,74.0,39.7,296.4,385.8,25.087,54.79,9.7,3.95212731,0.042729692,0,16.2,8.4,0.7826887659999999,0.5,12.720999999999998,32.39600881,10.0,56790.0,10.51620229,4.0,39.07755489,10.40302267,38.09789274,10.99468925,537.8,8844.1,0,7717
55065,81,1546,Wisconsin,Lafayette,6764.487595999999,13.12484922,3.4375798910000004,3.710921032,5.735003296,16.16790528,8.8,27.0,52.98764552,25.02913953,35.71428571,203.1,14.23487545,23.89344,24.0024,39,48,95.41666667,62.65060241,16.9,3.840333563,26.95886386,9.557374112,89.91188635,77.52770124,9.9,10.91180867,77.26952023,33.6,80.91971696,302.09556960000003,0.0,0.0,11.38816265,0.0,8.3,4.297183333,0.0,19.581134,31.36052382,11.73530112,0.0,2.9256729669999997,2.903048325,33.05288462,0.0,10.18156149,0.0,20.74208697,13.12007252,11.76470588,76.17906872,9.672411116000001,16665,24.48244825,0.558055806,0.636063606,0.504050405,0.0180018,4.02640264,93.86138614,0.907638223,49.38493849,100.0,4.0,0.0,5.0,6.7139999999999995,0.62,355,62.0,28.3,271.1,140.8,19.375999999999998,33.6,8.3,2.910068718,0.05168305,1,12.0,10.8,1.227728702,0.2,7.892,30.003000300000004,11.3,59128.0,12.66766021,2.7,23.27153928,5.399169359,31.60130396,16.60245184,486.0,9276.9,0,3333
55129,100,1427,Wisconsin,Washburn,6532.581893,13.60354988,3.6564674360000002,3.6874342610000004,5.9716599189999995,16.3325214,8.2,30.4,73.81057129999999,22.23847891,30.0,126.9,18.79568395,95.18974,44.08616,56,52,91.37931035,61.80124224,17.7,4.132352941000001,26.700336699999998,13.32656429,202.696181,80.22411817,6.5,14.12587413,78.87200468,29.0,79.25472575,332.0006977,0.0,0.0,11.66617694,51.9,9.9,6.849067927999999,0.0,26.35357409,29.85289915,4.719764012,0.0,2.62457431,2.615515049,47.46506986,0.0,8.524225954,0.0,23.27918246,14.00738571,15.38461539,79.32596998,11.50442478,15878,19.15858421,0.333795188,1.662677919,0.610908175,0.031490112,1.851618592,94.06726288,0.253942796,50.49124575,83.20030168,6.0,1.0,7.0,7.142,0.82,133,82.0,36.8,315.5,166.2,27.379,45.29,9.4,4.429855313,0.040884906,3,16.3,7.5,0.240725007,0.4,11.359000000000002,31.490112100000005,12.8,52735.0,15.53398058,4.1,39.75312428,11.71295498,39.27817879,12.64416916,629.8,8987.3,1,2268
55007,47,1124,Wisconsin,Bayfield,6712.420802,13.88892901,3.66019266,3.848479497,5.2213393869999996,16.0585522,8.0,23.4,61.23617957,21.98247748,39.13043478,206.6,18.44185171,33.31557,33.24026,50,50,94.24460432,72.53603428,22.9,4.00676312,27.76706518,13.99253731,209.0106828,106.8048009,6.2,13.16176471,77.66282967,31.0,80.07511391,308.21005319999995,0.0,0.0,12.19920096,38.0,9.7,10.44113351,0.0,24.72469998,29.54465951,6.366344006,0.0,3.1042825730000003,2.960781256,44.75065617,0.0,59.21652322,0.0,30.66647957,21.36096018,13.63636364,82.76604912,10.03284563,15042,17.11208616,0.6315649520000001,10.39090547,0.538492222,0.033240261,2.040952001,84.33054115,0.166817266,49.07592076,100.0,6.0,1.0,7.0,6.859,0.92,134,92.0,29.0,264.8,115.8,28.232,39.32,4.6,13.90074707,0.033969966000000004,0,16.3,9.1,0.11489300599999999,1.7,11.392999999999999,33.240260600000006,10.3,58065.0,19.84520393,5.6,40.29885961,20.0287494,39.39219523,16.76407698,312.5,7472.4,1,15042
55067,109,1985,Wisconsin,Langlade,5991.800775,13.71291068,3.617841906,3.674809662,6.901615272000001,16.44621855,7.7,22.4,64.15377684,23.78144225,50.0,182.7,26.40264026,83.50731,57.08947,55,39,89.02953587,56.80442222,20.6,4.0151465260000005,30.79452055,19.31106472,64.86598687,84.12787437,7.5,14.025821599999999,80.58997049999999,25.5,80.56190349,302.5470539,0.0,0.0,11.58138078,0.0,10.8,10.89050559,0.0,21.40174018,31.69152929,4.518461141,0.0,2.9100102389999996,2.82683526,50.20139143,0.0,27.17752774,0.0,22.69268869,10.38615733,66.875,75.52943914,11.108425,19268,19.54536018,1.10545983,1.4687564869999998,0.5086153210000001,0.020759809,2.024081379,93.79281711,0.465600351,49.56923396,59.16303749,6.0,1.0,6.0,8.646,0.66,269,66.0,31.1,315.5,247.0,24.695999999999998,46.35,9.6,4.466708412,0.060143419000000004,1,17.6,7.3,0.83779381,0.2,10.417,25.94976126,13.0,49597.0,10.43392086,4.2,41.50978916,9.158349069,40.45002616,11.90340585,565.7,10302.1,0,1070
55003,54,1232,Wisconsin,Ashland,8286.871373,16.49161815,3.8156299189999996,4.197594296,5.546751189,18.6375073,7.4,20.7,64.29411401,24.66850994,8.333333332999999,367.7,21.07598447,161.29032,70.51281999999999,45,54,89.26829268,68.17087846,23.1,4.301092291000001,32.593019899999994,11.61290323,261.5408855,101.5744033,6.3,11.84407796,73.65194371,14.9,76.65910953,399.1941785,79.33645871,0.0,12.7296521,60.7,11.6,12.78155462,0.0,0.0,31.91069213,4.767408264,9.663865546,0.0,0.0,53.92819054,0.0,56.27126589,0.0,20.66772686,21.58456069,48.57142857,68.33180568,10.79581484,15600,21.8525641,0.448717949,11.62179487,0.5320512820000001,0.032051282,2.980769231,82.24358974,0.094257052,49.88461539,54.86166986,5.0,1.0,5.0,6.504,0.72,160,72.0,32.2,338.5,281.0,20.248,50.07,7.9,16.03233198,0.094557196,1,17.3,8.2,0.24442407600000002,1.7,9.351,32.05128205,17.8,47202.0,13.06754221,4.8,37.01257361,9.886307464,47.49219563,9.734879867,346.2,7897.4,1,918
55023,86,1707,Wisconsin,Crawford,6987.299214,12.9129508,3.408647512,3.575672712,6.525573192,15.89876276,8.3,24.0,72.95722182,24.62455057,30.76923077,252.9,12.13960546,67.84261,49.10687,50,46,94.47852761,59.78002378,19.2,4.16451359,31.32494005,9.25126434,116.33958909999998,72.29594775,9.0,12.48120301,81.12953228,27.8,79.88792855,306.9230728,0.0,0.0,11.22896035,78.9,10.5,4.64919602,0.0,14.83860831,32.52121236,5.031636035,12.93213828,3.2902439880000003,3.415197253,50.34546292,0.0,43.91310875,0.0,17.74047743,0.0,8.571428571,76.12571774,10.13333333,16291,20.37935056,2.191394021,0.34988644,0.693634522,0.04296851,1.663495181,94.07648395,0.652159876,48.06334786,62.41888969,5.0,1.0,5.0,6.61,0.75,199,75.0,31.0,286.8,207.4,23.971999999999998,53.81,9.7,4.580058939,0.062632375,1,15.2,7.2,0.19643396800000001,0.4,9.494,30.69179301,11.6,51919.0,12.93243359,4.3,42.7562899,9.299433467,39.16606161,11.71073934,527.9,10478.2,0,1629
55061,109,2325,Wisconsin,Kewaunee,5828.071919,11.8146942,3.185958152,3.460779323,6.909090909,14.43901522,9.2,23.6,63.89617964,26.7089907,25.0,161.4,15.66518588,53.802890000000005,39.24839,49,35,94.65408805,65.06481895,8.9,3.753384913,20.72278134,8.804108584,95.61635775,59.77872074,8.8,12.05846529,81.57166046,35.7,81.33034697,279.9726643,0.0,0.0,10.64049684,46.2,8.1,0.156600452,0.0,6.984605929,30.12641251,3.799654577,0.0,3.380417893,3.391396175,25.02774695,0.0,14.44653853,0.0,11.87941429,0.0,25.78947368,79.20611799,9.01228378,20383,21.51302556,0.5592896039999999,0.549477506,0.417014179,0.05396654099999999,3.174213806,94.23048619,0.7410862359999999,49.300888,72.3340138,5.0,0.0,6.0,8.234,0.65,699,65.0,34.3,260.5,191.1,20.926,35.09,6.8,3.128683694,0.04785037599999999,0,12.1,6.3,0.7283321190000001,0.3,7.6579999999999995,24.53024579,7.4,65879.0,14.51180073,3.2,33.29708832,7.869339272,31.14413551,10.85148145,534.8,11406.6,0,1274
