year,month,day_endofweek,countyfips,initclaims_rate_regular
2020,10,24,39121,0.404
2020,10,24,39123,0.418
2020,10,24,39125,0.255
2020,10,24,39127,0.295
2020,10,24,39129,0.223
2020,10,24,39131,0.314
2020,10,24,39133,0.254
2020,10,24,39135,0.175
2020,10,24,39137,0.324
2020,10,24,39139,0.343
2020,10,24,39141,0.289
2020,10,24,39143,0.325
2020,10,24,39145,0.364
2020,10,24,39147,0.439
2020,10,24,39149,0.405
2020,10,24,39151,0.314
2020,10,24,39153,0.262
2020,10,24,39155,0.294
2020,10,24,39157,0.317
2020,10,24,39159,0.224
2020,10,24,39161,0.405
2020,10,24,39163,0.198
2020,10,24,39165,0.182
2020,10,24,39167,0.263
2020,10,24,39169,0.168
2020,10,24,39171,0.2
2020,10,24,39173,0.215
2020,10,24,39175,0.239
2020,10,24,42001,0.186
2020,10,24,42003,0.192
2020,10,24,42005,0.402
2020,10,24,42007,0.267
2020,10,24,42009,0.648
2020,10,24,42011,0.221
2020,10,24,42013,0.401
2020,10,24,42015,0.356
2020,10,24,42017,0.133
2020,10,24,42019,0.196
2020,10,24,42021,0.405
2020,10,24,42023,0.766
2020,10,24,42025,0.26
2020,10,24,42027,0.175
2020,10,24,42029,0.132
2020,10,24,42031,0.368
2020,10,24,42033,0.436
2020,10,24,42035,0.42
2020,10,24,42037,0.265
2020,10,24,42039,0.341
2020,10,24,42041,0.186
2020,10,24,42043,0.294
2020,10,24,42045,0.222
2020,10,24,42047,0.67
2020,10,24,42049,0.274
2020,10,24,42051,0.403
2020,10,24,42053,0.55
2020,10,24,42055,0.327
2020,10,24,42057,2.05
2020,10,24,42059,0.235
2020,10,24,42061,1.1
2020,10,24,42063,0.345
2020,10,24,42065,0.427
2020,10,24,42067,0.388
2020,10,24,42069,0.234
2020,10,24,42071,0.189
2020,10,24,42073,0.341
2020,10,24,42075,0.26
2020,10,24,42077,0.265
2020,10,24,42079,0.315
2020,10,24,42081,0.32
2020,10,24,42083,0.328
2020,10,24,42085,0.509
2020,10,24,42087,0.565
2020,10,24,42089,0.194
2020,10,24,42091,0.138
2020,10,24,42093,0.143
2020,10,24,42095,0.177
2020,10,24,42097,0.32
2020,10,24,42099,0.293
2020,10,24,42101,0.25
2020,10,24,42103,0.201
2020,10,24,42105,0.416
2020,10,24,42107,0.299
2020,10,24,42109,0.337
2020,10,24,42111,0.359
2020,10,24,42113,0.374
2020,10,24,42115,0.17
2020,10,24,42117,0.266
2020,10,24,42119,0.166
2020,10,24,42121,0.486
2020,10,24,42123,0.232
2020,10,24,42125,0.253
2020,10,24,42127,0.178
2020,10,24,42129,0.316
2020,10,24,42131,0.25
2020,10,24,42133,0.254
2020,10,24,53001,0.314
2020,10,24,53003,0.202
2020,10,24,53005,0.322
2020,10,24,53007,0.348
2020,10,24,53009,0.377
2020,10,24,53011,0.271
2020,10,24,53013,0.271
2020,10,24,53015,0.419
2020,10,24,53017,0.387
2020,10,24,53019,0.28
2020,10,24,53021,0.371
2020,10,24,53023,0.218
2020,10,24,53025,0.345
2020,10,24,53027,0.665
2020,10,24,53029,0.332
2020,10,24,53031,0.479
2020,10,24,53033,0.275
2020,10,24,53035,0.266
2020,10,24,53037,0.354
2020,10,24,53039,0.184
2020,10,24,53041,0.443
2020,10,24,53043,0.219
2020,10,24,53045,0.387
2020,10,24,53047,0.31
2020,10,24,53049,0.395
2020,10,24,53051,0.315
2020,10,24,53053,0.397
2020,10,24,53055,0.242
2020,10,24,53057,0.417
2020,10,24,53059,0.252
2020,10,24,53061,0.355
2020,10,24,53063,0.356
2020,10,24,53065,0.252
2020,10,24,53067,0.339
2020,10,24,53069,0.291
2020,10,24,53071,0.241
2020,10,24,53073,0.351
2020,10,24,53075,0.188
2020,10,24,53077,0.414
2020,10,24,55001,0.343
2020,10,24,55003,0.695
2020,10,24,55005,0.348
2020,10,24,55007,0.659
2020,10,24,55009,0.552
2020,10,24,55011,0.263
2020,10,24,55013,0.477
2020,10,24,55015,0.704
2020,10,24,55017,0.386
2020,10,24,55019,0.4
2020,10,24,55021,0.605
2020,10,24,55023,0.223
2020,10,24,55025,0.269
2020,10,24,55027,0.374
2020,10,24,55029,0.595
2020,10,24,55031,0.308
2020,10,24,55033,0.216
2020,10,24,55035,0.372
2020,10,24,55037,0.54
2020,10,24,55039,0.385
2020,10,24,55041,0.698
2020,10,24,55043,0.352
2020,10,24,55045,0.328
2020,10,24,55047,0.508
2020,10,24,55049,0.524
2020,10,24,55051,0.826
2020,10,24,55053,0.535
2020,10,24,55055,0.305
2020,10,24,55057,0.424
2020,10,24,55059,0.345
2020,10,24,55061,0.371
2020,10,24,55063,0.342
2020,10,24,55065,0.406
2020,10,24,55067,0.901
2020,10,24,55069,0.518
2020,10,24,55071,0.615
2020,10,24,55073,0.562
2020,10,24,55075,0.601
2020,10,24,55077,0.622
2020,10,24,55078,2.76
2020,10,24,55079,0.619
2020,10,24,55081,0.475
2020,10,24,55083,0.496
2020,10,24,55085,0.521
2020,10,24,55087,0.585
2020,10,24,55089,0.304
2020,10,24,55091,0.458
2020,10,24,55093,0.189
2020,10,24,55095,0.237
2020,10,24,55097,0.456
2020,10,24,55099,0.631
2020,10,24,55101,0.474
2020,10,24,55103,0.477
2020,10,24,55105,0.5
2020,10,24,55107,0.535
2020,10,24,55109,0.266
2020,10,24,55111,0.441
2020,10,24,55113,0.389
2020,10,24,55115,0.58
2020,10,24,55117,0.418
2020,10,24,55119,0.419
2020,10,24,55121,0.339
2020,10,24,55123,0.334
2020,10,24,55125,0.423
2020,10,24,55127,0.247
2020,10,24,55129,0.458
2020,10,24,55131,0.328
2020,10,24,55133,0.32
2020,10,24,55135,0.998
2020,10,24,55137,0.613
2020,10,24,55139,0.586
2020,10,24,55141,0.447
2020,10,24,56001,0.163
2020,10,24,56003,0.283
2020,10,24,56005,0.503
2020,10,24,56007,0.238
2020,10,24,56009,0.253
2020,10,24,56011,0.27
2020,10,24,56013,0.322
2020,10,24,56015,0.0906
2020,10,24,56017,0.368
2020,10,24,56019,0.335
2020,10,24,56021,0.299
2020,10,24,56023,0.203
2020,10,24,56025,0.643
2020,10,24,56029,0.278
2020,10,24,56033,0.345
2020,10,24,56035,0.339
2020,10,24,56037,0.395
2020,10,24,56039,0.571
2020,10,24,56041,0.343
2020,10,24,56043,0.33
2020,10,24,56045,0.236
2020,10,31,1001,0.279
2020,10,31,1003,0.232
2020,10,31,1005,0.457
2020,10,31,1007,0.345
2020,10,31,1009,0.0908
2020,10,31,1011,0.332
2020,10,31,1013,0.302
2020,10,31,1015,0.348
2020,10,31,1017,0.337
2020,10,31,1019,0.155
2020,10,31,1021,0.308
2020,10,31,1023,0.278
2020,10,31,1025,0.397
2020,10,31,1027,0.164
2020,10,31,1029,0.189
2020,10,31,1031,0.304
2020,10,31,1033,0.385
2020,10,31,1035,0.199
2020,10,31,1037,0.572
2020,10,31,1039,0.141
2020,10,31,1041,0.263
2020,10,31,1043,0.269
2020,10,31,1045,0.318
2020,10,31,1047,0.435
2020,10,31,1049,0.213
2020,10,31,1051,0.205
2020,10,31,1053,0.19
2020,10,31,1055,0.304
2020,10,31,1057,0.319
2020,10,31,1059,0.231
2020,10,31,1061,0.199
2020,10,31,1063,0.382
2020,10,31,1065,0.327
2020,10,31,1067,0.245
2020,10,31,1069,0.314
2020,10,31,1071,0.281
2020,10,31,1073,0.342
2020,10,31,1075,0.359
2020,10,31,1077,0.308
2020,10,31,1079,0.28
2020,10,31,1081,0.238
2020,10,31,1083,0.39
2020,10,31,1085,0.502
2020,10,31,1087,0.268
2020,10,31,1089,0.216
2020,10,31,1091,0.299
2020,10,31,1093,0.201
2020,10,31,1095,0.243
2020,10,31,1097,0.349
2020,10,31,1099,0.273
2020,10,31,1101,0.367
2020,10,31,1103,0.319
2020,10,31,1105,0.322
2020,10,31,1107,0.303
2020,10,31,1109,0.24
2020,10,31,1111,0.27
2020,10,31,1113,0.381
2020,10,31,1115,0.168
2020,10,31,1117,0.109
2020,10,31,1119,0.371
2020,10,31,1121,0.31
2020,10,31,1123,0.44
2020,10,31,1125,0.202
2020,10,31,1127,0.418
2020,10,31,1129,0.265
2020,10,31,1131,0.511
2020,10,31,1133,0.418
2020,10,31,4001,0.156
2020,10,31,4003,0.109
2020,10,31,4005,0.0839
2020,10,31,4007,0.0738
2020,10,31,4009,0.0391
2020,10,31,4011,0.0442
2020,10,31,4012,0.0321
2020,10,31,4013,0.0913
2020,10,31,4015,0.0672
2020,10,31,4017,0.102
2020,10,31,4019,0.083
2020,10,31,4021,0.088
2020,10,31,4023,0.0713
2020,10,31,4025,0.0851
2020,10,31,4027,0.124
2020,10,31,6001,1.46
2020,10,31,6003,1.25
2020,10,31,6005,1.43
2020,10,31,6007,1.37
2020,10,31,6009,1.23
2020,10,31,6011,2.43
2020,10,31,6013,1.47
2020,10,31,6015,1.52
2020,10,31,6017,1.19
2020,10,31,6019,1.97
2020,10,31,6021,1.19
2020,10,31,6023,1.29
2020,10,31,6025,3.48
2020,10,31,6027,1.28
2020,10,31,6029,1.84
2020,10,31,6031,2.05
2020,10,31,6033,1.62
2020,10,31,6035,1.04
2020,10,31,6037,1.87
2020,10,31,6039,1.77
2020,10,31,6041,1.03
2020,10,31,6043,2.09
2020,10,31,6045,1.35
2020,10,31,6047,2.1
2020,10,31,6049,0.991
2020,10,31,6051,1.84
2020,10,31,6053,1.54
2020,10,31,6055,1.78
2020,10,31,6057,1.26
2020,10,31,6059,1.68
2020,10,31,6061,1.17
2020,10,31,6063,1.32
2020,10,31,6065,1.86
2020,10,31,6067,1.62
2020,10,31,6069,1.73
2020,10,31,6071,1.78
2020,10,31,6073,1.71
2020,10,31,6075,1.3
2020,10,31,6077,1.94
2020,10,31,6079,1.2
2020,10,31,6081,1.13
2020,10,31,6083,1.27
2020,10,31,6085,1.17
2020,10,31,6087,1.61
2020,10,31,6089,1.59
2020,10,31,6091,0.754
2020,10,31,6093,1.54
2020,10,31,6095,1.7
2020,10,31,6097,1.33
2020,10,31,6099,1.86
2020,10,31,6101,1.69
2020,10,31,6103,1.19
2020,10,31,6105,1
2020,10,31,6107,1.97
2020,10,31,6109,1.53
2020,10,31,6111,1.53
2020,10,31,6113,1.22
2020,10,31,6115,1.71
2020,10,31,8001,0.273
2020,10,31,8003,0.264
2020,10,31,8005,0.211
2020,10,31,8007,0.303
2020,10,31,8011,0.313
2020,10,31,8013,0.156
2020,10,31,8014,0.165
2020,10,31,8015,0.243
2020,10,31,8019,0.245
2020,10,31,8021,0.216
2020,10,31,8029,0.158
2020,10,31,8031,0.271
2020,10,31,8035,0.134
2020,10,31,8037,0.286
2020,10,31,8039,0.13
2020,10,31,8041,0.242
2020,10,31,8043,0.256
2020,10,31,8045,0.243
2020,10,31,8049,0.301
2020,10,31,8051,0.319
2020,10,31,8055,0.393
2020,10,31,8059,0.192
2020,10,31,8065,0.2
2020,10,31,8067,0.183
2020,10,31,8069,0.201
2020,10,31,8071,0.271
2020,10,31,8075,0.206
2020,10,31,8077,0.236
2020,10,31,8081,0.215
2020,10,31,8083,0.184
2020,10,31,8085,0.227
2020,10,31,8087,0.193
2020,10,31,8089,0.212
2020,10,31,8091,0.326
2020,10,31,8093,0.0797
2020,10,31,8097,0.746
2020,10,31,8101,0.347
2020,10,31,8103,0.331
2020,10,31,8105,0.345
2020,10,31,8107,0.243
2020,10,31,8109,0.416
2020,10,31,8113,0.797
2020,10,31,8117,0.315
2020,10,31,8119,0.109
2020,10,31,8123,0.236
2020,10,31,8125,0.0964
2020,10,31,11001,0.325
2020,10,31,13001,0.672
2020,10,31,13003,0.353
2020,10,31,13005,0.508
2020,10,31,13007,0.391
2020,10,31,13009,0.738
2020,10,31,13011,0.534
2020,10,31,13013,0.603
2020,10,31,13015,0.973
2020,10,31,13017,1.12
2020,10,31,13019,0.573
2020,10,31,13021,1.06
2020,10,31,13023,0.79
2020,10,31,13025,0.525
2020,10,31,13027,0.666
2020,10,31,13029,0.619
2020,10,31,13031,0.73
2020,10,31,13033,0.995
2020,10,31,13035,0.711
2020,10,31,13037,0.853
2020,10,31,13039,0.532
2020,10,31,13043,0.477
2020,10,31,13045,0.793
2020,10,31,13047,0.249
2020,10,31,13049,0.29
2020,10,31,13051,0.876
2020,10,31,13053,0.477
2020,10,31,13055,0.452
2020,10,31,13057,0.447
2020,10,31,13059,0.781
2020,10,31,13061,1.51
2020,10,31,13063,1.28
2020,10,31,13065,0.546
2020,10,31,13067,0.644
2020,10,31,13069,0.68
2020,10,31,13071,0.616
2020,10,31,13073,0.414
2020,10,31,13075,0.961
2020,10,31,13077,0.717
2020,10,31,13079,0.69
2020,10,31,13081,1.28
2020,10,31,13083,0.3
2020,10,31,13085,0.563
2020,10,31,13087,0.972
2020,10,31,13089,0.862
2020,10,31,13091,0.865
2020,10,31,13093,0.869
2020,10,31,13095,1.27
2020,10,31,13097,1.01
2020,10,31,13099,0.578
2020,10,31,13101,0.228
2020,10,31,13103,0.465
2020,10,31,13105,0.786
2020,10,31,13107,0.966
2020,10,31,13109,0.621
2020,10,31,13111,0.291
2020,10,31,13113,0.631
2020,10,31,13115,0.917
2020,10,31,13117,0.371
2020,10,31,13119,0.697
2020,10,31,13121,0.979
2020,10,31,13123,0.555
2020,10,31,13125,0.293
2020,10,31,13127,0.765
2020,10,31,13129,0.884
2020,10,31,13131,0.458
2020,10,31,13133,0.897
2020,10,31,13135,0.66
2020,10,31,13137,0.441
2020,10,31,13139,0.557
2020,10,31,13141,0.973
2020,10,31,13143,0.669
2020,10,31,13145,0.539
2020,10,31,13147,0.591
2020,10,31,13149,0.643
2020,10,31,13151,0.891
2020,10,31,13153,0.762
2020,10,31,13155,0.703
2020,10,31,13157,0.594
2020,10,31,13159,0.573
2020,10,31,13161,0.527
2020,10,31,13163,0.882
2020,10,31,13165,0.731
2020,10,31,13167,0.595
2020,10,31,13169,0.499
2020,10,31,13171,0.764
2020,10,31,13173,0.607
2020,10,31,13175,0.895
2020,10,31,13177,0.907
2020,10,31,13179,0.717
2020,10,31,13181,0.46
2020,10,31,13183,0.42
2020,10,31,13185,0.979
2020,10,31,13187,0.4
2020,10,31,13189,0.9
2020,10,31,13191,0.537
2020,10,31,13193,1.73
2020,10,31,13195,0.644
2020,10,31,13197,0.607
2020,10,31,13199,1.06
2020,10,31,13201,0.354
2020,10,31,13205,0.718
2020,10,31,13207,0.508
2020,10,31,13209,0.87
2020,10,31,13211,0.517
2020,10,31,13213,1.09
2020,10,31,13215,1.12
2020,10,31,13217,0.864
2020,10,31,13219,0.319
2020,10,31,13221,0.382
2020,10,31,13223,0.513
2020,10,31,13225,1.35
2020,10,31,13227,0.417
2020,10,31,13229,0.452
2020,10,31,13231,0.505
2020,10,31,13233,0.792
2020,10,31,13235,0.761
2020,10,31,13237,0.865
2020,10,31,13239,0.466
2020,10,31,13241,0.373
2020,10,31,13243,1.11
2020,10,31,13245,1.06
2020,10,31,13247,0.929
2020,10,31,13249,0.357
2020,10,31,13251,1.07
2020,10,31,13253,0.716
2020,10,31,13255,1.02
2020,10,31,13257,0.622
2020,10,31,13259,0.536
2020,10,31,13261,1
2020,10,31,13263,0.719
2020,10,31,13265,0.949
2020,10,31,13267,0.457
2020,10,31,13269,1.49
2020,10,31,13271,0.897
2020,10,31,13273,0.92
2020,10,31,13275,0.881
2020,10,31,13277,0.863
2020,10,31,13279,0.728
2020,10,31,13281,0.601
2020,10,31,13283,0.658
2020,10,31,13285,0.779
2020,10,31,13287,1.18
2020,10,31,13289,0.683
2020,10,31,13291,0.58
2020,10,31,13293,1.33
2020,10,31,13295,0.464
2020,10,31,13297,0.629
2020,10,31,13299,0.814
2020,10,31,13301,0.734
2020,10,31,13303,0.841
2020,10,31,13305,0.789
2020,10,31,13307,0.514
2020,10,31,13309,0.643
2020,10,31,13311,0.386
2020,10,31,13313,1.15
2020,10,31,13315,0.814
2020,10,31,13317,0.655
2020,10,31,13319,0.674
2020,10,31,13321,0.675
2020,10,31,15001,0.724
2020,10,31,15003,0.654
2020,10,31,15007,0.832
2020,10,31,15009,0.801
2020,10,31,16001,0.203
2020,10,31,16005,0.159
2020,10,31,16007,0.168
2020,10,31,16009,0.146
2020,10,31,16011,0.134
2020,10,31,16013,0.365
2020,10,31,16015,0.142
2020,10,31,16017,0.224
2020,10,31,16019,0.165
2020,10,31,16021,0.391
2020,10,31,16023,0.787
2020,10,31,16027,0.113
2020,10,31,16029,0.145
2020,10,31,16031,0.205
2020,10,31,16037,0.269
2020,10,31,16039,0.147
2020,10,31,16043,0.127
2020,10,31,16045,0.132
2020,10,31,16047,0.122
2020,10,31,16049,0.168
2020,10,31,16051,0.0428
2020,10,31,16053,0.221
2020,10,31,16055,0.242
2020,10,31,16057,0.122
2020,10,31,16059,0.337
2020,10,31,16065,0.0592
2020,10,31,16067,0.131
2020,10,31,16069,0.138
2020,10,31,16073,0.166
2020,10,31,16075,0.137
2020,10,31,16077,0.122
2020,10,31,16079,0.428
2020,10,31,16081,0.272
2020,10,31,16083,0.239
2020,10,31,16085,0.252
2020,10,31,16087,0.152
2020,10,31,17001,1
2020,10,31,17003,1.82
2020,10,31,17005,1.05
2020,10,31,17007,1.84
2020,10,31,17009,0.666
2020,10,31,17011,0.789
2020,10,31,17013,1.11
2020,10,31,17015,1.26
2020,10,31,17017,1.02
2020,10,31,17019,0.978
2020,10,31,17021,0.892
2020,10,31,17023,1.09
2020,10,31,17025,1.11
2020,10,31,17027,0.887
2020,10,31,17029,0.95
2020,10,31,17031,1.34
2020,10,31,17033,1.03
2020,10,31,17035,0.852
2020,10,31,17037,1.06
2020,10,31,17039,0.817
2020,10,31,17041,0.615
2020,10,31,17043,1.02
2020,10,31,17045,0.774
2020,10,31,17047,0.906
2020,10,31,17049,0.688
2020,10,31,17051,0.86
2020,10,31,17053,0.845
2020,10,31,17055,0.986
2020,10,31,17057,1.04
2020,10,31,17059,0.676
2020,10,31,17061,0.848
2020,10,31,17063,1.05
2020,10,31,17065,0.658
2020,10,31,17067,0.562
2020,10,31,17069,0.933
2020,10,31,17071,0.283
2020,10,31,17073,0.824
2020,10,31,17075,0.753
2020,10,31,17077,1.03
2020,10,31,17079,0.712
2020,10,31,17081,1.21
2020,10,31,17083,0.885
2020,10,31,17085,0.704
2020,10,31,17087,0.864
2020,10,31,17089,0.976
2020,10,31,17091,1.11
2020,10,31,17093,0.953
2020,10,31,17095,1.23
2020,10,31,17097,0.994
2020,10,31,17099,0.893
2020,10,31,17101,0.793
2020,10,31,17103,0.938
2020,10,31,17105,0.78
2020,10,31,17107,0.723
2020,10,31,17109,1.04
2020,10,31,17111,1.05
2020,10,31,17113,0.896
2020,10,31,17115,1.16
2020,10,31,17117,0.791
2020,10,31,17119,0.953
2020,10,31,17121,1.35
2020,10,31,17123,0.805
2020,10,31,17125,0.97
2020,10,31,17127,0.906
2020,10,31,17129,0.762
2020,10,31,17131,0.741
2020,10,31,17133,0.637
2020,10,31,17135,1.08
2020,10,31,17137,0.882
2020,10,31,17139,0.609
2020,10,31,17141,1.14
2020,10,31,17143,1.24
2020,10,31,17145,1.06
2020,10,31,17147,0.793
2020,10,31,17149,0.725
2020,10,31,17151,0.766
2020,10,31,17153,1.3
2020,10,31,17155,0.748
2020,10,31,17157,0.805
2020,10,31,17159,0.626
2020,10,31,17161,0.827
2020,10,31,17163,1.01
2020,10,31,17165,0.983
2020,10,31,17167,1.22
2020,10,31,17169,0.801
2020,10,31,17171,1.21
2020,10,31,17173,0.774
2020,10,31,17175,0.755
2020,10,31,17177,1.07
2020,10,31,17179,0.908
2020,10,31,17181,1.06
2020,10,31,17183,1.14
2020,10,31,17185,0.436
2020,10,31,17187,0.723
2020,10,31,17189,0.759
2020,10,31,17191,0.714
2020,10,31,17193,0.639
2020,10,31,17195,0.928
2020,10,31,17197,1.07
2020,10,31,17199,0.986
2020,10,31,17201,1.76
2020,10,31,17203,0.946
2020,10,31,18001,0.232
2020,10,31,18003,0.415
2020,10,31,18005,0.238
2020,10,31,18007,0.306
2020,10,31,18009,0.559
2020,10,31,18011,0.368
2020,10,31,18013,0.271
2020,10,31,18015,0.195
2020,10,31,18017,0.245
2020,10,31,18019,0.343
2020,10,31,18021,0.478
2020,10,31,18023,0.232
2020,10,31,18025,0.513
2020,10,31,18027,0.31
2020,10,31,18029,0.197
2020,10,31,18031,0.259
2020,10,31,18033,0.286
2020,10,31,18035,0.423
2020,10,31,18037,0.35
2020,10,31,18039,0.391
2020,10,31,18041,0.501
2020,10,31,18043,0.287
2020,10,31,18045,0.422
2020,10,31,18047,0.271
2020,10,31,18049,0.353
2020,10,31,18051,0.348
2020,10,31,18053,0.333
2020,10,31,18055,0.328
2020,10,31,18057,0.23
2020,10,31,18059,0.259
2020,10,31,18061,0.294
2020,10,31,18063,0.199
2020,10,31,18065,0.374
2020,10,31,18067,0.496
2020,10,31,18069,0.392
2020,10,31,18071,0.392
2020,10,31,18073,0.341
2020,10,31,18075,0.337
2020,10,31,18077,0.418
2020,10,31,18079,0.419
2020,10,31,18081,0.285
2020,10,31,18083,0.387
2020,10,31,18085,0.474
2020,10,31,18087,0.209
2020,10,31,18089,0.649
2020,10,31,18091,0.472
2020,10,31,18093,0.433
2020,10,31,18095,0.414
2020,10,31,18097,0.539
2020,10,31,18099,0.331
2020,10,31,18101,0.409
2020,10,31,18103,0.406
2020,10,31,18105,0.333
2020,10,31,18107,0.239
2020,10,31,18109,0.328
2020,10,31,18111,0.256
2020,10,31,18113,0.383
2020,10,31,18117,0.474
2020,10,31,18119,0.382
2020,10,31,18121,0.253
2020,10,31,18123,0.376
2020,10,31,18125,0.26
2020,10,31,18127,0.307
2020,10,31,18129,0.27
2020,10,31,18131,0.289
2020,10,31,18133,0.332
2020,10,31,18135,0.379
2020,10,31,18137,0.209
2020,10,31,18139,0.311
2020,10,31,18141,0.532
2020,10,31,18143,0.462
2020,10,31,18145,0.322
2020,10,31,18147,0.323
2020,10,31,18149,0.502
2020,10,31,18151,0.197
2020,10,31,18153,0.308
2020,10,31,18155,0.318
2020,10,31,18157,0.398
2020,10,31,18159,0.193
2020,10,31,18161,0.364
2020,10,31,18163,0.361
2020,10,31,18165,0.27
2020,10,31,18167,0.476
2020,10,31,18169,0.318
2020,10,31,18171,0.308
2020,10,31,18173,0.256
2020,10,31,18175,0.261
2020,10,31,18177,0.803
2020,10,31,18179,0.262
2020,10,31,18181,0.236
2020,10,31,18183,0.274
2020,10,31,19001,0.304
2020,10,31,19003,0.0905
2020,10,31,19005,0.187
2020,10,31,19007,0.314
2020,10,31,19009,0.221
2020,10,31,19011,0.189
2020,10,31,19013,0.471
2020,10,31,19015,0.132
2020,10,31,19017,0.496
2020,10,31,19019,0.409
2020,10,31,19021,0.101
2020,10,31,19023,0.225
2020,10,31,19025,0.232
2020,10,31,19027,0.234
2020,10,31,19029,0.171
2020,10,31,19031,0.209
2020,10,31,19033,0.213
2020,10,31,19035,0.144
2020,10,31,19037,0.273
2020,10,31,19039,0.283
2020,10,31,19041,0.232
2020,10,31,19043,0.349
2020,10,31,19045,0.263
2020,10,31,19047,0.315
2020,10,31,19049,0.0973
2020,10,31,19051,0.188
2020,10,31,19053,0.0898
2020,10,31,19055,0.177
2020,10,31,19057,0.434
2020,10,31,19059,0.166
2020,10,31,19061,0.32
2020,10,31,19063,0.188
2020,10,31,19065,0.307
2020,10,31,19067,0.189
2020,10,31,19069,0.293
2020,10,31,19071,0.0804
2020,10,31,19073,0.273
2020,10,31,19075,0.347
2020,10,31,19077,0.245
2020,10,31,19079,0.242
2020,10,31,19081,0.1
2020,10,31,19083,0.244
2020,10,31,19085,0.0802
2020,10,31,19087,0.332
2020,10,31,19089,0.114
2020,10,31,19091,0.0771
2020,10,31,19093,0.143
2020,10,31,19095,0.29
2020,10,31,19097,0.376
2020,10,31,19099,0.264
2020,10,31,19101,0.166
2020,10,31,19103,0.254
2020,10,31,19105,0.221
2020,10,31,19107,0.17
2020,10,31,19109,0.176
2020,10,31,19111,0.471
2020,10,31,19113,0.253
2020,10,31,19115,0.342
2020,10,31,19117,0.17
2020,10,31,19119,0.0837
2020,10,31,19121,0.206
2020,10,31,19123,0.316
2020,10,31,19125,0.226
2020,10,31,19127,0.544
2020,10,31,19129,0.107
2020,10,31,19131,0.173
2020,10,31,19133,0.355
2020,10,31,19135,0.294
2020,10,31,19137,0.335
2020,10,31,19139,0.469
2020,10,31,19141,0.167
2020,10,31,19143,0.196
2020,10,31,19145,0.201
2020,10,31,19147,0.227
2020,10,31,19149,0.239
2020,10,31,19151,0.0872
2020,10,31,19153,0.216
2020,10,31,19155,0.105
2020,10,31,19157,0.294
2020,10,31,19159,0.159
2020,10,31,19161,0.0746
2020,10,31,19163,0.216
2020,10,31,19165,0.132
2020,10,31,19167,0.0937
2020,10,31,19169,0.138
2020,10,31,19171,0.323
2020,10,31,19173,0.0616
2020,10,31,19175,0.345
2020,10,31,19177,0.162
2020,10,31,19179,0.282
2020,10,31,19181,0.215
2020,10,31,19183,0.205
2020,10,31,19185,0.211
2020,10,31,19187,0.187
2020,10,31,19189,0.231
2020,10,31,19191,0.272
2020,10,31,19193,0.276
2020,10,31,19195,0.258
2020,10,31,19197,0.241
2020,10,31,21001,0.385
2020,10,31,21003,0.361
2020,10,31,21005,0.267
2020,10,31,21007,0.345
2020,10,31,21009,0.553
2020,10,31,21011,0.451
2020,10,31,21013,0.477
2020,10,31,21015,0.347
2020,10,31,21017,0.301
2020,10,31,21019,0.28
2020,10,31,21021,0.553
2020,10,31,21023,0.326
2020,10,31,21025,0.368
2020,10,31,21027,0.438
2020,10,31,21029,0.358
2020,10,31,21031,0.474
2020,10,31,21033,0.457
2020,10,31,21035,0.305
2020,10,31,21037,0.149
2020,10,31,21039,0.327
2020,10,31,21041,0.274
2020,10,31,21043,0.405
2020,10,31,21045,0.285
2020,10,31,21047,0.391
2020,10,31,21049,0.3
2020,10,31,21051,0.656
2020,10,31,21053,0.434
2020,10,31,21055,0.256
2020,10,31,21057,0.6
2020,10,31,21059,0.3
2020,10,31,21061,0.467
2020,10,31,21063,0.375
2020,10,31,21065,0.342
2020,10,31,21067,0.33
2020,10,31,21069,0.387
2020,10,31,21071,0.529
2020,10,31,21073,0.266
2020,10,31,21075,0.558
2020,10,31,21077,0.228
2020,10,31,21079,0.428
2020,10,31,21081,0.283
2020,10,31,21083,0.292
2020,10,31,21085,0.445
2020,10,31,21087,0.278
2020,10,31,21089,0.259
2020,10,31,21091,0.165
2020,10,31,21093,0.46
2020,10,31,21095,0.585
2020,10,31,21097,0.236
2020,10,31,21099,0.406
2020,10,31,21101,0.222
2020,10,31,21103,0.29
2020,10,31,21105,0.176
2020,10,31,21107,0.466
2020,10,31,21109,0.581
2020,10,31,21111,0.68
2020,10,31,21113,0.438
2020,10,31,21115,0.401
2020,10,31,21117,0.222
2020,10,31,21119,0.479
2020,10,31,21121,1.18
2020,10,31,21123,0.307
2020,10,31,21125,0.435
2020,10,31,21127,0.395
2020,10,31,21129,0.387
2020,10,31,21131,0.399
2020,10,31,21133,0.439
2020,10,31,21135,0.523
2020,10,31,21137,0.61
2020,10,31,21139,0.398
2020,10,31,21141,0.289
2020,10,31,21143,0.245
2020,10,31,21145,0.372
2020,10,31,21147,0.51
2020,10,31,21149,0.403
2020,10,31,21151,0.558
2020,10,31,21153,0.987
2020,10,31,21155,0.628
2020,10,31,21157,1.05
2020,10,31,21159,0.59
2020,10,31,21161,0.395
2020,10,31,21163,0.327
2020,10,31,21165,0.493
2020,10,31,21167,0.369
2020,10,31,21169,0.449
2020,10,31,21171,0.436
2020,10,31,21173,0.502
2020,10,31,21175,0.659
2020,10,31,21177,0.528
2020,10,31,21179,0.566
2020,10,31,21181,0.306
